,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7,LDA_Component_8,LDA_Component_9,LDA_Component_10,LDA_Component_11,LDA_Component_12,LDA_Component_13,LDA_Component_14,LDA_Component_15,LDA_Component_16,LDA_Component_17,LDA_Component_18,LDA_Component_19,LDA_Component_20,LDA_Component_21,LDA_Component_22,LDA_Component_23,LDA_Component_24,LDA_Component_25,LDA_Component_26,LDA_Component_27,LDA_Component_28,LDA_Component_29,LDA_Component_30,LDA_Component_31,LDA_Component_32,LDA_Component_33,LDA_Component_34,LDA_Component_35
num__mfcc_09_mean,0.00043841146030079654,0.006979036864458064,0.000511577666968155,-0.00039419195720018414,0.0013642004298296776,0.0014721851411335263,0.0028106598888689104,0.001073531916927869,0.007176148129082677,-0.0035865975305005857,-2.301448341437279e-05,0.00195532280137996,-0.012562852139809764,-0.006301050352095311,-0.0060474378355723606,-0.0139807641775518,-0.004595991717453026,0.004063899019214426,-0.004886378134108022,-0.0019736555883360487,0.007705596634880099,-0.0025988144637464497,0.0017954902555483228,-0.008493862395514263,-0.013385522377023302,0.004579991049288855,-0.0034413803926214817,0.006804157962075663,-0.0008856756837788374,0.0016685260546140525,-0.005724565198359909,0.007765435539391551,-0.004443222250172553,-0.0029449529212795676,0.007242949349078512
num__mfcc_10_mean,-0.0010537239773669568,-0.0012279490099059121,-0.00040486319869837057,-0.0018454149759986405,-0.0007484790665967753,0.001288108071741263,0.001701893353958385,0.0013725462681669887,0.006684473333451498,-0.00015225767357421723,-0.009280631842786078,0.004176741345925226,-0.013933960033314763,-0.0016052264233777723,0.00781905780224817,-0.004123417813689303,-0.00363789786513918,0.0025074317502463447,-0.001105409925846661,-0.007947125440216671,0.004109356782252656,-0.006521859490771344,0.0023657287700453587,-0.0039657662905962544,-0.009380610482926485,0.0027260335497337894,-0.002207378350840807,0.00032980368216056516,-0.008196305550785283,-0.015452787152964526,-0.0017468255673952953,0.008607789147016442,-0.0012893736870405459,0.006795551791125221,0.005161538099666186
num__mfcc_11_mean,0.0007490299532600018,0.0036047134780525826,0.0019392088302966062,-0.001449954123129478,-0.002951817143666421,0.0016411507108282327,0.0036358861172898034,-0.000886087176690809,0.00593062723102815,-0.004902620544245428,-0.0031482774939010643,0.0003318615080758714,-0.01696903771627466,-0.0031932855538356502,-0.010005518491370506,-0.015632263632636992,-0.01422159268000765,-0.003958965037317316,-0.005902007868713071,0.0019156156871695345,0.002011629605691481,0.0014740681160644268,-0.0013837492403557742,-0.005981727756438601,-0.007480211516827496,0.006166663535641555,-0.003316398228167544,0.0061230478108378955,-0.0050547840893568514,-0.005885641859258353,4.217105425438381e-06,0.007639999397957979,-0.00028838740114997806,0.005317565949984211,0.012818289149953581
num__mfcc_12_mean,0.0004779963287534336,0.0009039258184300262,-0.0006507811919902861,-0.001179779843310737,-0.0003879718199393008,-0.0007431552989479786,0.00365983535137714,0.001562247782193254,0.00724084990838362,-0.002916586831624287,-0.006270188725669547,0.0003004304736445861,-0.02096180812731003,-0.00023818915188969405,0.0006169546836669138,-0.013450164893988653,-0.0047147144057889554,-0.0002586918636840404,-0.0011341161384108484,-0.005063470618066434,0.0032398108216410665,-0.00465618069497886,0.005828238535592366,-0.009197271948991486,-0.009043318535414258,0.004740934585739274,-0.004083619504727279,0.002779873324182124,-0.005979273026153758,-0.009183105613926271,-0.0023496795494841165,0.005702764794377469,-0.004772999567447988,0.009003667287375521,0.00702199491469133
num__mfcc_13_mean,0.000953059165172995,0.0028609700580930946,0.0013240487913898657,-0.0004304325021445653,-0.0016208372689238493,0.0006450876488520874,-0.0006200187762303811,0.001900526317977192,0.004795187285658616,-0.005229571363807684,-0.0001634869204727961,0.0009766030086736928,-0.014202117627822954,-0.0006669497261539625,-0.008302636715537864,-0.011663755170966076,-0.015648269811656824,-0.0033678691354562234,-0.010129776101866208,5.8015217784907146e-05,0.00155337391349249,-0.004216760059481735,0.002562937431877227,-0.004803655111678321,-0.014501898097098108,0.009615327691879078,-0.002647330441176138,0.007205795357076215,-0.005621502959146365,-0.0038270886964382913,0.0004024008722057801,0.008089756047015546,8.42162324012213e-05,0.015513422695594184,-0.000588237923307657
num__chroma_01_mean,0.001086630017109287,0.007134109697049013,0.00011797509240936229,0.0016332728517974994,0.0028253654605433715,0.001238663655331768,0.0033911002644202845,-0.0028015379728485463,0.0031800234632610508,-0.006895457960396031,-0.006795841625995305,-0.00011797749831527599,-0.0207255965054245,-0.015066993067879512,0.01365955673465773,-0.00929226885357921,-0.005814628654090241,0.00461533210897694,0.00027432131078781465,-0.00015141026380807563,0.008892533765342225,-0.00762293002322975,0.0007646442463727557,-0.008513627238147298,-0.010636485868572495,-0.0035532865245361026,0.015556011455233363,0.00622039792284684,-0.0038253499474235246,-0.003931560213475811,0.001368600533866373,-0.006251916475656486,-0.0014912505434953847,0.017117416153277297,0.023362323926402383
num__chroma_02_mean,-0.0006278955187840268,0.0013454697060940632,0.0013574886651877922,-0.001057597173019365,0.003717872723669983,0.0006751407666706839,0.0014122740173644855,-0.005108360627236293,0.006672765454812451,-0.0037029140741116667,-0.004630791653370404,-0.0015138866051004527,-0.03570895693734958,-0.004834768788124242,0.010353816189499798,-0.012150807429892623,-0.007435976595904017,0.0016249546022878043,0.003878908829492278,0.004721936892751469,0.013151110493326996,-0.0009740147948186636,-0.000899684451229234,0.0009618353635162676,-0.005662435452168472,0.0006096622098733991,0.009911802027116282,0.0077799084217393165,-0.004387709856014328,-0.0032626059815099484,0.0028777297194987022,-0.009355678869654584,-0.005316047203565023,0.007866421436887925,0.0053704233600488935
num__chroma_03_mean,0.0008768738094243152,0.0005321437918856448,-0.0011362167211394867,0.0013624407960692074,0.004343045056512508,0.0024271693229790388,-0.0004899405042159787,0.001531169740247243,0.003977940908273598,-0.003927172167064251,-0.0007563837072258389,-0.0031131049364579735,-0.03051009218718148,-0.001095499971083552,0.0018787873740507568,-0.004437371890442182,-0.005603119677059469,0.0018006419721247687,0.006293584995606732,0.001825876716272837,0.01015538681395757,-0.002694548572331999,-0.0031919072225213363,-0.0015482263337962693,-0.009307837770640152,0.004807912129476594,-0.0006962685621601591,0.006457588494208437,-0.006653623248034149,-0.00210083477853515,0.005822725990019551,-0.009407494500758014,0.0014136127601853906,1.5155912018940193e-05,-0.016728251414719356
num__chroma_04_mean,-0.0010089417675701391,0.0031596247289417665,0.001047821131193003,0.0016052387048451646,0.004017373847753301,0.0014562114271993607,-0.0017990817296837647,0.0029707291705594126,0.006476569189109438,-0.005546320866419881,-0.008279584070883778,-0.0065911033809126504,-0.03705007390557035,-0.005536353474531079,0.0008506156690770402,-0.010960267088438433,-0.007176096433599092,0.0014115706939312749,0.004922816457057844,0.0035701490019035436,0.011302213162827375,0.00044317741749902033,-0.00010681804486317878,-0.005325480157540184,-0.007891648596497743,0.008667212953154448,-0.005161227036288043,0.0017294227654085026,9.094429682878402e-05,-0.002835492601991765,0.008585143093690547,-0.013479042465457105,0.007550537340773322,0.0020519751928522643,-0.013896167671886988
num__chroma_05_mean,0.0005340621657539262,0.0008638197437063497,0.00038424359433053985,-0.001801369744378573,0.00029432719969682097,0.0008573086105493016,0.005425167282782563,0.0012388216964299393,0.004542110388695264,-0.002883413709888664,-0.005594922640072941,-0.0011792836722079852,-0.02611465386169391,0.0005158350886370905,0.0006652031469350704,-0.00697178911906593,-0.007858644913513704,-0.005590576000864482,0.0001265001686473199,0.003668705485191998,0.00938261817736721,0.011341799955196711,0.008209179493920627,-0.0039012637099880357,-0.007954110862377841,0.0026231715082496825,-0.0019193511356700725,-0.003832296735441903,0.002040133370613577,-0.00040059418187529157,0.008059975911403384,-0.014623158561194201,0.006550346555435241,-0.00017603713870527994,-0.0014473167553557401
num__chroma_06_mean,-0.0010967865715220502,0.002398107468088998,-0.00021681871779567438,0.0002613309748127821,0.0020262742149532217,0.0003969581093839783,0.004524515497668972,0.001619976782414204,0.0034844002284734814,-0.006394241817866749,-0.013620467710447327,-0.004669269845951334,-0.03128035256513937,-0.0005546919619793582,0.005675874623164817,-0.015328432718681624,-0.005891618852472921,0.004035561658614504,0.011703860620397069,0.0005289508861144742,0.005525862796301637,-0.0014415195961948438,0.0007108148966264393,-0.010162365891725166,-0.007587370371837093,0.002253386726027982,-0.0002324965575829516,-0.0007378691686292973,0.0006251793136358798,-0.009753085544820269,0.007343267906519878,-0.0032839738602579416,0.0044062728915782445,-0.0009972386134793742,0.012473755705268345
num__chroma_07_mean,0.0010646249303077437,0.0022964749934788003,0.0004358528895789682,0.0008288736651603652,-0.0011665798668276778,0.0024811948677060085,0.0036763105119717674,-8.94977635169787e-05,0.00760427554070148,-0.0019277667252506404,-0.006104056380992557,-0.003351465438301142,-0.03269501631988614,-0.0005248610738944274,0.004138719670012832,-0.00990794629463594,-0.001977312460667485,0.005947311367085431,0.004870013249439419,-0.0027943304801618172,0.0009360867262116022,0.004142953444095594,-0.0017824857189392656,-0.0038234032784215137,-0.006440337467767414,0.003618707949749605,-0.001600993069030557,0.0002848889552991696,-0.006414286182362185,-0.017969367691197117,-0.0008963742832375862,0.0011954554309232155,0.0009122055093492504,0.0010737133698640391,-0.00659479935998906
num__chroma_08_mean,0.001103884947301343,0.0016799730016007761,-0.0020883630567400014,0.0022553154375852687,0.0031700584864831844,0.0032588951511451207,0.009724229701785079,-0.0007218835464229145,0.006737969456504982,-0.0019342246099780446,-0.005281983345430435,-0.007802276581463686,-0.024249370161080905,-0.002962941469642062,0.0017425249522701896,-0.008214844517688088,0.0012822954356533887,0.008283379937069768,0.006176352320284055,-0.007202504617546869,0.00293790194885482,0.0041230912142056755,-0.0035642790410604086,-0.00834260595206745,-0.005154467062376542,0.0019389725876731336,-0.006170242168567304,-0.0007660811385873129,-0.004451726109452435,-0.010448122608754712,-0.0033840084781036435,-0.006355751694914506,-8.825196847214846e-05,0.0002861289982637407,-0.0034665533500190912
num__chroma_09_mean,0.0010901596874898316,0.0006896675837056081,0.0005432020645218839,-0.0017810026403294217,0.003627614684143226,0.003964035001964898,0.0018524943822019468,-0.0036549594687841774,0.007588945332480241,-0.0015765267940227648,-0.006372636964129629,-0.005832471658580164,-0.031156509547479724,-0.008337638531569156,0.01065484605934648,-0.011123788124573973,-0.016495649712693433,0.007923103185724253,0.007941531903675572,-0.0031810624604318377,0.006760593817726835,6.371511363851826e-05,0.00405812493386012,-0.0047460908634258045,0.0037384387466124235,-0.000755157807926468,0.004952586315302984,-0.003307371895517971,0.0005882958562823681,-0.010482978315036702,-0.0022880538678005297,-0.007708290605605536,-0.002018078147672741,0.0018363142722058945,0.01470907622447108
num__chroma_10_mean,0.0014494667460323693,-0.0006719364472040945,0.0025348333735489325,-0.002325985826127099,0.003452018185490862,0.0022788908166662147,-0.0014831845401015542,-0.00085599544889505,0.0034634174440938835,-0.0021429448369507504,-0.003979150938134477,-0.00300837873808714,-0.02334768513222021,0.00022100550171670852,0.015202570734054083,-0.008297167342910052,-0.018975429196138278,0.00551618250497832,3.0339606352835707e-05,-0.004589019048036805,0.005685884271985623,-0.001660217129765433,0.006198600841489128,-0.001677568586765773,-0.004143597139752847,-0.004104376069612943,0.004211565818414953,-0.003762584816884502,0.00435789462181722,-0.006250886829044984,-0.003583752380428567,-0.0068959942270908564,-0.004676991100593166,0.004942884626448208,0.018537047697209336
num__chroma_11_mean,-0.0003897694050820443,0.0030216712175827184,0.0017570569682542785,0.0006971942531626733,0.004002459657169586,0.002707935226275956,-0.0009670426133703458,-0.0008386456155655219,0.0056383161942869155,-0.0026457765923935377,-0.007695001001058646,-0.005912350174789624,-0.02212317990941589,-0.009676280082994176,0.019036899093107806,-0.020576876417769945,-0.020015874212509124,0.007821956358370477,0.001719841306662639,-0.0009546403710874711,0.003950833859729478,-0.010065276771730823,0.0015636614233233816,-0.005090781506421124,-0.006100491447859251,-0.0008622843741650421,0.0063859548979188245,-0.001401050694595193,0.002808601045647758,-0.012543402845042814,-0.002462470936264976,-0.00301560483914651,0.001927681136639777,0.012677732000904308,0.017328676789773453
num__chroma_12_mean,0.0020499434694706783,0.005696072836422395,0.0028186503167254417,0.001078313954604577,0.003148316851046373,0.003968700800571118,0.0004178375805065548,-0.0008936724708961278,0.004810153462654153,-0.003144407767195122,-0.006319196662904371,0.0016110296904205505,-0.018737446009610272,-0.01578339980989807,0.019345369926996894,-0.010863562359381369,-0.010087089118735916,0.00279451283110497,-0.003972508567890933,-6.353474383645312e-05,0.0029830615841406594,-0.001622915198545591,0.007128999118643401,-0.006436769423747227,-0.007597740621264074,-0.0048648399340833,0.010735819623343952,0.002453604596347906,-0.0031278177266665748,-0.011657966843782099,-0.004226737691210581,-0.003785918033302804,0.003956894599855132,0.020003312511911918,0.011109805065059165
num__onset_strength_mean,0.000220343135862851,0.0008736030438520376,-0.00042095537605801604,0.0010075966865848401,-0.007746546233431469,-0.0022758139753092,0.00040516534921141594,0.002149707865659242,-0.002949805653770175,-0.005156903569595722,-0.009593256867227165,-0.013458532297201552,-0.039207207080691246,-0.012207414141170044,0.006309221253932824,-0.013606708815613116,-0.016624810881375834,0.0062695988138356026,-0.012775384679339617,0.013641515648888183,-0.0028086093083074895,0.001453162693017144,0.002590019135414434,-4.2917574415389355e-05,0.008694690721377848,0.015357461378395464,-0.007030082855116503,-0.00822511729186358,-0.013950092664160385,-0.006658911029841815,0.02569422789731749,-0.006575477981726484,-0.016610242975845634,0.020162623906881023,0.021109143773602238
num__onset_strength_std,0.001280601324616536,-0.004556926601765634,0.0030912694761871993,0.001555151625946885,-0.007009523368897993,0.0030911494882330842,-0.0014321839458547125,0.002380305854887279,-0.004564046612219609,-0.0060026796824151595,-0.002807595066997767,-0.011910673066736597,-0.030117323072466597,-0.01707743239103516,0.005087038019674507,-0.01672595320955989,-0.013765059941685379,0.00772083405524684,-0.012106459315613959,0.010959146230180196,-0.0002699691266827154,-0.0010984677224555976,-0.0009320225102259804,-0.0001390226591738465,0.006549753597598349,0.016893686499290645,-0.005626729706645414,-0.007733412481851048,-0.012080767336899483,-0.0022676420833047874,0.02529888243738216,0.0022794590742990666,-0.014571977354916723,0.01730653711284954,0.01971232005204872
"cat__artist_name_""Camarote do Gideão""",-0.028497072160324963,0.0037149945075879444,0.016668304576883664,0.005070859315771527,-0.0127541494123572,-0.012580922314618966,0.0073416117915940556,-0.017591405194855542,-0.006193763859982087,-0.03498861952297098,-0.0354272175465253,-0.02551391103434176,-0.12352098253832519,0.1422615091582891,-0.25024634084091274,0.2171352996049694,-0.03730180270398892,0.0022437316898184637,0.04296334816951191,-0.014749810164630062,-0.08202555408665332,0.12947811165829728,-0.045210056717782415,0.03719292510139644,0.08994465429392749,-0.018310668793410468,-0.182662790664837,-0.03955112224881236,-0.06623868928593755,0.015458530584095288,0.12715290867542278,-0.026230069411641084,0.02806212922676079,-0.0015330009063834924,-0.006607731712571988
"cat__artist_name_""Fredgard & Os Maruís""",-0.00038322532136763146,-0.05630988352744768,-0.005169930195017163,-0.00159940693691359,0.0013138950496746472,-0.00016846465082270108,-0.019387493274259836,0.005995213012717554,-0.04031960942369301,0.03308958715856347,0.0049828390778258284,-0.014059343667151983,0.020194176472146556,-0.03145042895163333,-0.0041542784102378775,0.0526932745927939,0.03593534065493239,-0.04414858208022111,-0.12072859870816975,-0.0054531146683369095,0.019040967926881956,0.10864431594521923,0.03825060648422612,0.08704284487352386,0.010652969540830537,-0.03211217734843184,0.0022995424222058834,0.020025717224021442,-0.04520454749328171,-0.028768284657073585,-0.029790160579011318,0.008628383607380916,-0.029997455910824228,0.005396219434068653,0.019574969019073494
cat__artist_name_(Com)versão,0.0007332353503724136,0.0037723801763873935,-0.017175856240554108,0.00061034794410587,-0.020423742671210218,-0.0030287195256132257,0.015261349253687563,0.014465646772451041,-0.04369294690161793,-0.010711532909545574,0.020609980212435423,-0.04483485008613248,0.13306681827871247,-0.014251643318820654,-0.08407166322305876,0.06917449711307543,0.05150938492978618,0.00368635580480127,-0.03766472120358973,0.07106393116580711,0.0325983464873299,-0.04635420208744851,-0.02546148378168576,0.020369180358141465,-0.013419375251801185,0.1592482202671709,-0.025942236719548203,-0.16947942626757787,0.501085391803459,0.9236940329889838,0.1819794963141183,-0.1112607944166469,-0.2410039971726463,0.1679735583432466,-0.31627742299432365
cat__artist_name_(R)]Existo!,-0.016050029754000085,0.024080704987900686,-0.015361136037923266,0.005818614231077658,-0.022959339894683878,-0.0050183204588746914,-0.006385935216083063,0.006691151990985745,0.03083355026123459,0.017125647985909057,-0.021991428695734432,-0.007472605486269752,0.08543998015539485,0.06610518219122538,-0.13273181806712175,0.05216900053581754,0.03482534781735104,0.012633749642720075,-0.046115486217214924,0.019623162170233067,0.008714168237904257,-0.03156955264144786,0.002424955147323892,-0.03441889707779246,-0.1001223749392462,0.06389178052550328,0.01187325549044086,-0.028136637189314508,-0.03971488279605751,0.014921744133300352,0.060524083765704,0.04288243777505632,0.004332684671824263,0.06368031483730689,-0.02480035026924367
cat__artist_name_2 IN THE ROCK,-0.037047607391692716,-0.01714675537605064,-0.016730746363755704,-0.023137953567897204,-0.007008940603767571,0.012105344439134729,0.010924593659987778,0.002891943169216905,-0.10270887362993618,-0.04492687927957456,-0.23002274867421266,-0.11007952138146837,-0.003818104263254782,0.03602047275767545,-0.3174829462077706,0.1974253583398617,-0.060710987156942675,-0.03328648442647262,0.0008483265958991494,-0.06653657887773995,-0.17221157920194224,0.21739226568726883,-0.040698217973836735,-0.026128391268607172,0.054938455270572686,0.1372756506675512,-0.36732822507888496,-0.03232084489782463,-0.010754787238589879,0.009852880791742088,0.2625666481740617,-0.06836647874614411,0.22919438128088704,-0.21041746922128166,0.10917349629063758
cat__artist_name_4 Goles de Samba,-0.01686470803040688,0.011792570080576456,0.009758469783415876,-0.047295145597138294,-0.06375109805272741,-0.010985364146590543,0.004813999253065542,-0.03333075639282181,0.0013010793483574658,-0.045218188304904636,-0.04366683663034651,-0.038521261193464315,-0.08648742381886444,0.19401075603198267,-0.03927222409949808,0.05393903868943261,-0.05030082333012699,-0.00567454916077979,-0.016085603271418614,-0.09879851582188572,-0.02036282137380676,0.0907153993244254,0.10032675146522789,-0.14499952404970526,-0.14308790598969448,-0.08126100506767155,-0.22752904097094265,-0.03396831053078554,0.16584263035316893,-0.05201425167790137,0.09744689452875047,-0.030658265952026212,0.02147139378492627,-0.11471896364875594,0.08483132865022011
cat__artist_name_4 Ventos,-0.00046299966261627,0.0020281906617008487,0.04000857259648201,-0.027905975131455915,0.1059115206927718,0.005950229917537625,0.02097071261983114,-0.011735298086406689,0.12388824048099246,0.046188299693207896,-0.11640356317607778,0.03257405047006331,0.004125565069493763,0.04891370219195629,0.08075915733498892,-0.057877629408080854,-0.00020388838336957496,0.011729295815121919,0.02880365963912158,-0.020009617552322997,-0.0060421131396506435,-0.048044239457253626,0.011350147865043082,-0.007589649879101615,-0.0067604138455862745,-0.008148294570296349,0.010503677827369844,0.013127315224005284,-0.0009930100326170869,0.008358205934484076,-0.10503599388925529,-0.023924872851458067,0.028143662780074363,-0.030145521578591156,-0.09247267761524505
cat__artist_name_90 mob,0.019448307316767482,0.03096038117834719,0.007149426768829969,0.0009324513244766406,0.024627390464451334,-0.008163340823084397,0.035597318209545134,-0.0009446999857410683,0.01698837926437895,-0.02287313986989409,0.008204253575289488,0.027857650431083514,0.0006164701112991167,0.028014046667073984,-0.04003788303967143,0.01963995165530664,-0.06502058842116011,0.013486293713131774,-0.05192404401752046,0.04435438276457449,0.043244257090390814,-0.15334803973563174,-0.06033988381047386,0.008501288006139926,-0.028333530817488347,0.060704238079479826,-0.00048609299225419226,-0.017551659484030303,-0.016368141622999998,-0.13160539892841971,0.11142214397429008,-0.015507871485069597,-0.2641104141421639,0.6550985890204569,-0.09915295438664538
cat__artist_name_@HELIMMUSIC,-0.022860951635641752,0.02540607595419311,0.00022349194357259303,0.00999254280504222,0.01101273621938686,0.02360497018292016,-0.035344125776192024,-0.017474338276435377,-0.006905846125674785,-0.009302750680232341,-0.00792077819263945,0.0028184938630746587,-0.06516818185322494,-0.09278357632088471,0.23453657848117976,-0.05385173798877466,0.002119274131802093,0.06311604575880227,0.09065538432585618,-0.045082462138153256,0.003997721905383792,0.0665726714762869,-0.008620761862593867,-0.010702008021663292,0.10942028074458324,-0.0713899256695547,0.07539274040329404,-0.09176478160153524,0.06381298575290921,0.08676536795964987,-0.03822085632940579,-0.04315072540778948,0.015993045179711084,-0.01969798309648657,-0.01978699793115032
cat__artist_name_@Maury,-0.014731772643010484,-0.06393158872550754,-0.011406661256314104,0.0022251720329204087,0.014629326231741261,0.0058863145692830965,-0.029436070967677825,-0.0012739000644668701,-0.05569918272606765,-0.0002969491996100673,0.004395013247981942,-0.035969597949378464,0.04906205047553587,-0.07037213255919166,-0.009514006803298999,0.08427356027813439,0.027321105032680794,0.019838389397805977,-0.06196001740332748,-0.01593291562673416,-0.03340174861452878,-0.11318357958116089,-0.1391828592371579,-0.010387609955045982,0.22519700629704903,-0.1374234388490039,-0.024700755915588447,0.00285993000137089,0.018309586541829678,-0.02270520390565793,0.00043558277551416125,-0.03900039519459105,0.05071614722584414,-0.05130485603315854,-0.045708092431346665
cat__artist_name_@akachief_,-0.0018366137033782412,-0.14294523982862115,-0.014433240338955487,-0.0026080059397275866,0.02282204421939271,0.011571557698530069,-0.025799916677813107,0.013867883691076173,-0.06625861224827251,0.013704770345735116,0.01408888292788423,-0.023066774202398777,0.06568182133288092,-0.07527916452184323,0.04057255234302217,0.028860399133586335,0.02484060745835239,-0.03680377147419366,-0.16003298232675303,0.024167169575400105,0.010327944558341587,-0.015796123884624556,0.008488979233195667,0.06634416665374565,0.06990837162396553,-0.02678764388631608,0.040568412843372245,0.06908537684268046,0.09762520408635264,0.1746533353907662,0.048969714716159955,-0.05542956113428884,-0.07352192663134223,0.029451427610412036,-0.09926130398225422
cat__artist_name_@juniordullys,0.007585204220078543,0.0124426109568823,0.008766360330505879,0.03364924495675091,0.0004103430087058972,-0.001103934092911382,-0.0027882055354989275,-0.0006543064593535647,-0.014625579374294411,-0.0034133936974138556,-0.00037962869491661114,-0.027724291118736942,0.00819777224753453,0.03139008311438326,-0.09599755221794959,0.09723600098206035,0.053743185650208705,0.0019057852968242413,0.00877466368393124,0.03397422580919405,-0.047655522307048025,-0.07092776520310047,-0.05612828123423423,-0.011285784996756877,0.12891551430906067,-0.06691680319486135,0.1522685001665353,0.05137660656184265,0.050663524854682514,0.1711197143399563,-0.5968436758593051,1.226847010368875,-0.0008580947461015766,0.03828027004828869,0.021297297207542563
