artist_key,artist_name,ID_ARTISTA,estilo,formacao,cidade,uf,valor_oferta,nota,qtd_avaliacoes,n_registros_groova,n_urls_midia,has_showlivre_url,has_youtube_url,priority_media_url,priority_media_type,all_media_urls,query_showlivre,query_youtube,query_youtube_url,match_status,matched_video_url,matched_video_title,matched_channel,audio_source_type,video_platform,video_id,video_url_final,video_title,video_channel,video_duration_sec,video_upload_date,audio_download_status,audio_file_path,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std,embedding_model,embedding_path,embedding_dim,genre_tag_pred,mood_tag_pred,voice_probability,instrumental_probability,quality_flag,notes,dataset_youtube_url,dataset_other_media_url,audio_source_url,audio_source_origin,audio_confidence,audio_match_status,showlivre_match_status,showlivre_match_error,showlivre_match_score,yt_dlp_status,yt_dlp_error,yt_dlp_extractor,yt_dlp_raw_info_json,audio_semantic_score,audio_semantic_match,audio_semantic_title_hits,audio_semantic_channel_hits,audio_semantic_phrase_in_title,audio_semantic_phrase_in_channel,audio_semantic_title_ratio,audio_semantic_channel_ratio,audio_semantic_risk_terms,audio_semantic_good_terms,audio_recommender_score,audio_recommender_quality,audio_recommender_risk_terms,audio_recommender_good_terms,audio_processing_status,audio_processing_error,audio_temp_cleanup_status,audio_temp_file_used,feature_extraction_status,feature_extraction_error,audio_download_error,segment_n_used,segment_duration_sec,segment_start_times,feature_sampling_mode,audio_total_duration_sec
dois girassois,Dois girassóis,11063,Forró,Trio,São Paulo,SP,,12.5,,1,2,0,1,https://youtu.be/hRG-7V0k5TU,youtube,https://youtu.be/hRG-7V0k5TU | https://youtu.be/sHV925E9Sws,site:showlivre.com Dois girassóis,Dois girassóis showlivre,https://www.youtube.com/results?search_query=Dois%20girass%C3%B3is%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/hRG-7V0k5TU,,https://youtu.be/hRG-7V0k5TU,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
don betto,Don Betto,10179,Soul,Solo,Sorocaba,SP,,12.5073,,1,2,0,1,https://www.youtube.com/watch?v=DTtw_B1Wrdw,youtube,https://www.youtube.com/watch?v=DTtw_B1Wrdw | https://www.youtube.com/watch?v=kmn6Nc8dnx0,site:showlivre.com Don Betto,Don Betto showlivre,https://www.youtube.com/results?search_query=Don%20Betto%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=DTtw_B1Wrdw,,https://www.youtube.com/watch?v=DTtw_B1Wrdw,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
don marcarini,Don Marcarini,11714,Pop Rock,Solo,Vitória,ES,,13.2332,,1,2,0,1,https://youtube.com/shorts/zR9dQxA9Znw?feature=share,youtube,https://www.instagram.com/p/CcLllLDjjd0/ | https://youtube.com/shorts/zR9dQxA9Znw?feature=share,site:showlivre.com Don Marcarini,Don Marcarini showlivre,https://www.youtube.com/results?search_query=Don%20Marcarini%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/shorts/zR9dQxA9Znw?feature=share,https://www.instagram.com/p/CcLllLDjjd0/,https://youtube.com/shorts/zR9dQxA9Znw?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dona fran acustico,Dona Fran Acústico,11102,Pop Rock,Duo,Vila Velha,ES,,1.6675,,1,2,0,1,https://www.youtube.com/watch?v=7GJHOk0BIck,youtube,https://www.youtube.com/watch?v=7GJHOk0BIck | https://www.youtube.com/watch?v=sHBSxGAVhzY,site:showlivre.com Dona Fran Acústico,Dona Fran Acústico showlivre,https://www.youtube.com/results?search_query=Dona%20Fran%20Ac%C3%BAstico%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=7GJHOk0BIck,,https://www.youtube.com/watch?v=7GJHOk0BIck,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dornelles,Dornelles,20282,Funk,Banda,Rio de Janeiro,RJ,,1.6667,,1,2,0,1,https://youtu.be/2r-oyDdOs58,youtube,https://youtu.be/2r-oyDdOs58 | https://youtu.be/wqb-PGlOKeE,site:showlivre.com Dornelles,Dornelles showlivre,https://www.youtube.com/results?search_query=Dornelles%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/2r-oyDdOs58,,https://youtu.be/2r-oyDdOs58,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dornelles music,Dornelles music,20370,Funk,Solo,São Paulo,SP,,12.5,,1,2,0,1,https://youtu.be/lnsshR2seU4,youtube,https://youtu.be/lnsshR2seU4 | https://youtu.be/wqb-PGlOKeE,site:showlivre.com Dornelles music,Dornelles music showlivre,https://www.youtube.com/results?search_query=Dornelles%20music%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/lnsshR2seU4,,https://youtu.be/lnsshR2seU4,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dot larissa,Dot Larissa,11828,Eletrônica,Solo,São Paulo,SP,,12.5016,,1,2,0,1,https://www.youtube.com/watch?v=7SbhbGPIWyA,youtube,https://www.youtube.com/watch?v=7SbhbGPIWyA | https://www.youtube.com/watch?v=8InZcdH3sjs,site:showlivre.com Dot Larissa,Dot Larissa showlivre,https://www.youtube.com/results?search_query=Dot%20Larissa%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=7SbhbGPIWyA,,https://www.youtube.com/watch?v=7SbhbGPIWyA,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
douglas junior,Douglas Junior,12058,Sertanejo,Banda,Rio Claro,SP,,10.8341,,1,2,0,1,https://youtu.be/funr-9O9gyE,youtube,https://youtu.be/funr-9O9gyE | https://youtu.be/ko0YeAiSHHU,site:showlivre.com Douglas Junior,Douglas Junior showlivre,https://www.youtube.com/results?search_query=Douglas%20Junior%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/funr-9O9gyE,,https://youtu.be/funr-9O9gyE,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
douglas richa e banda,Douglas Richa e Banda,11503,Rock,Trio,Vitória,ES,,12.3358,,1,2,0,1,https://www.youtube.com/watch?v=DEs_zfxcPxw,youtube,https://www.youtube.com/watch?v=DEs_zfxcPxw | https://www.youtube.com/watch?v=Gv0Efqz5stQ,site:showlivre.com Douglas Richa e Banda,Douglas Richa e Banda showlivre,https://www.youtube.com/results?search_query=Douglas%20Richa%20e%20Banda%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=DEs_zfxcPxw,,https://www.youtube.com/watch?v=DEs_zfxcPxw,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
drey felipe,Drey Felipe,22423,MPB,Solo,Campinas,SP,,1.6667,,1,2,0,1,https://youtu.be/-yFp1Gfdeds?si=qyRuVbHZ96Na-CWq,youtube,https://youtu.be/-yFp1Gfdeds?si=qyRuVbHZ96Na-CWq | https://youtu.be/5ye2Ag3jK2Y?si=KYOO3wiv_na5hXZz,site:showlivre.com Drey Felipe,Drey Felipe showlivre,https://www.youtube.com/results?search_query=Drey%20Felipe%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/-yFp1Gfdeds?si=qyRuVbHZ96Na-CWq,,https://youtu.be/-yFp1Gfdeds?si=qyRuVbHZ96Na-CWq,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duthi duo acustico,DuThi Duo Acústico,10607,MPB,Duo,São Paulo,SP,,12.5,,1,2,0,1,https://youtu.be/dif4OAmzTRc,youtube,https://youtu.be/dif4OAmzTRc | https://youtu.be/QQ1R77_otSc,site:showlivre.com DuThi Duo Acústico,DuThi Duo Acústico showlivre,https://www.youtube.com/results?search_query=DuThi%20Duo%20Ac%C3%BAstico%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/dif4OAmzTRc,,https://youtu.be/dif4OAmzTRc,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dudu santos,Dudu Santos,2284,MPB,Solo,Fortaleza,CE,,12.266,,1,2,0,1,https://www.youtube.com/@dudusantos4399/videos,youtube,https://www.youtube.com/@dudusantos4399/videos | https://www.youtube.com/watch?v=zCwOh-Bsenk,site:showlivre.com Dudu Santos,Dudu Santos showlivre,https://www.youtube.com/results?search_query=Dudu%20Santos%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/@dudusantos4399/videos,,https://www.youtube.com/@dudusantos4399/videos,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dudu sete cordas,Dudu Sete Cordas,13429,Pagode,Banda,Brasília,DF,,10.8333,,1,2,0,1,https://youtu.be/DQmmVf_w7RM,youtube,https://youtu.be/DQmmVf_w7RM | https://youtu.be/Z6qVNH31kzw,site:showlivre.com Dudu Sete Cordas,Dudu Sete Cordas showlivre,https://www.youtube.com/results?search_query=Dudu%20Sete%20Cordas%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/DQmmVf_w7RM,,https://youtu.be/DQmmVf_w7RM,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dudu simpatia,Dudu simpatia,13239,MPB,Trio,Embu das Artes,SP,,10.8333,,1,2,0,1,https://youtu.be/ccKJPoq_U9U,youtube,https://youtu.be/ccKJPoq_U9U | https://youtu.be/demPhWOK_II,site:showlivre.com Dudu simpatia,Dudu simpatia showlivre,https://www.youtube.com/results?search_query=Dudu%20simpatia%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/ccKJPoq_U9U,,https://youtu.be/ccKJPoq_U9U,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duestesia,Duestesia,10256,Pop Rock,Duo,Jundiaí,SP,,12.554,,1,2,0,1,https://youtube.com/5Lw9SdADtcs?feature=share,youtube,https://youtube.com/5Lw9SdADtcs?feature=share | https://youtube.com/sDPO8YrKcW4?feature=share,site:showlivre.com Duestesia,Duestesia showlivre,https://www.youtube.com/results?search_query=Duestesia%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/5Lw9SdADtcs?feature=share,,https://youtube.com/5Lw9SdADtcs?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duestesia trio,Duestesia Trio,13501,Pop Rock,Trio,Jundiaí,SP,,12.5,,1,2,0,1,https://youtube.com/shorts/JeFQoQz6EdM?feature=share,youtube,https://youtube.com/shorts/JeFQoQz6EdM?feature=share | https://youtube.com/shorts/v2CD-aSu3Dg?feature=share,site:showlivre.com Duestesia Trio,Duestesia Trio showlivre,https://www.youtube.com/results?search_query=Duestesia%20Trio%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/shorts/JeFQoQz6EdM?feature=share,,https://youtube.com/shorts/JeFQoQz6EdM?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duh oliver,Duh Oliver,10196,DJ,Solo,São Paulo,SP,,12.8843,,1,2,0,1,https://youtu.be/XAnnPKp3jIo,youtube,https://youtu.be/XAnnPKp3jIo | https://youtu.be/Xod0K3iXUdE,site:showlivre.com Duh Oliver,Duh Oliver showlivre,https://www.youtube.com/results?search_query=Duh%20Oliver%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/XAnnPKp3jIo,,https://youtu.be/XAnnPKp3jIo,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duo acustico,Duo Acústico,1275,Ritmos Variados,Duo,Taboão da Serra,SP,,10.8333,,1,2,0,1,https://www.youtube.com/watch?v=t8YiOhsKwao,youtube,https://www.youtube.com/watch?v=t8YiOhsKwao | https://www.youtube.com/watch?v=zMuPGzxVbb0,site:showlivre.com Duo Acústico,Duo Acústico showlivre,https://www.youtube.com/results?search_query=Duo%20Ac%C3%BAstico%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=t8YiOhsKwao,,https://www.youtube.com/watch?v=t8YiOhsKwao,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duo instrumental,Duo Instrumental,7562,Ritmos Variados,Duo,Americana,SP,,12.5,,1,2,0,1,https://www.youtube.com/watch?v=Nxtxi5N5MAs,youtube,https://www.youtube.com/watch?v=Nxtxi5N5MAs | https://www.youtube.com/watch?v=VdcpnWtsaUg,site:showlivre.com Duo Instrumental,Duo Instrumental showlivre,https://www.youtube.com/results?search_query=Duo%20Instrumental%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=Nxtxi5N5MAs,,https://www.youtube.com/watch?v=Nxtxi5N5MAs,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duo nanda,Duo Nanda,11662,Ritmos Variados,Duo,Vitória,ES,,10.8333,,1,2,0,1,https://youtu.be/Jl8Z40Z_9Ns,youtube,https://youtu.be/Jl8Z40Z_9Ns | https://youtu.be/Oj5Gdz3lKAc,site:showlivre.com Duo Nanda,Duo Nanda showlivre,https://www.youtube.com/results?search_query=Duo%20Nanda%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Jl8Z40Z_9Ns,,https://youtu.be/Jl8Z40Z_9Ns,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duo quebra mar,Duo Quebra Mar,20260,MPB,Duo,São Bernardo do Campo,SP,,10.8333,,1,2,0,1,https://youtu.be/xx2WIDuVZuM?si=s0QGtocmdYC4GcLq,youtube,https://youtu.be/xx2WIDuVZuM?si=s0QGtocmdYC4GcLq | https://youtu.be/zj4fRCio5x0?si=t9AsiyZ9j57ivWdW,site:showlivre.com Duo Quebra Mar,Duo Quebra Mar showlivre,https://www.youtube.com/results?search_query=Duo%20Quebra%20Mar%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/xx2WIDuVZuM?si=s0QGtocmdYC4GcLq,,https://youtu.be/xx2WIDuVZuM?si=s0QGtocmdYC4GcLq,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duo rogerio silva,Duo Rogerio Silva,10934,Ritmos Variados,Duo,São Bernardo Do Campo,SP,,10.8333,,1,2,0,1,https://youtu.be/hb735cPPUqM,youtube,https://youtu.be/hb735cPPUqM | https://youtu.be/SkSZxwpFQmc,site:showlivre.com Duo Rogerio Silva,Duo Rogerio Silva showlivre,https://www.youtube.com/results?search_query=Duo%20Rogerio%20Silva%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/hb735cPPUqM,,https://youtu.be/hb735cPPUqM,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duo severino,Duo Severino,14915,MPB,Duo,Vitória,ES,,10.8333,,1,2,0,1,https://www.youtube.com/watch?v=uy8sA5ifsPU&list=PLXT0AaV9RSVmuepTK7kT6PogQQ4FTlxSS,youtube,https://www.youtube.com/watch?v=uy8sA5ifsPU&list=PLXT0AaV9RSVmuepTK7kT6PogQQ4FTlxSS | https://www.youtube.com/watch?v=VULuTmZmfls&list=PLXT0AaV9RSVkZ-4_IpiZ__tOkJYgvJYhl,site:showlivre.com Duo Severino,Duo Severino showlivre,https://www.youtube.com/results?search_query=Duo%20Severino%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=uy8sA5ifsPU&list=PLXT0AaV9RSVmuepTK7kT6PogQQ4FTlxSS,,https://www.youtube.com/watch?v=uy8sA5ifsPU&list=PLXT0AaV9RSVmuepTK7kT6PogQQ4FTlxSS,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
duocountry fest,Duocountry Fest,12011,Ritmos Variados,Duo,Suzano,SP,,12.5,,1,2,0,1,https://youtu.be/1Ngvwx2-S8E?feature=shared,youtube,https://youtu.be/1Ngvwx2-S8E?feature=shared | https://youtu.be/iR04Ro7lUfA?feature=shared,site:showlivre.com Duocountry Fest,Duocountry Fest showlivre,https://www.youtube.com/results?search_query=Duocountry%20Fest%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/1Ngvwx2-S8E?feature=shared,,https://youtu.be/1Ngvwx2-S8E?feature=shared,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dupla leila e lucas,Dupla Leila e Lucas,12322,Sertanejo,Banda,Guarulhos,SP,,10.8333,,1,2,0,1,https://youtu.be/8XaIKV6HLhs,youtube,https://youtu.be/8XaIKV6HLhs | https://youtu.be/gWzEN183Yz8,site:showlivre.com Dupla Leila e Lucas,Dupla Leila e Lucas showlivre,https://www.youtube.com/results?search_query=Dupla%20Leila%20e%20Lucas%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/8XaIKV6HLhs,,https://youtu.be/8XaIKV6HLhs,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dupla roni silva e gabriel,Dupla Roni Silva e Gabriel,15159,Sertanejo,Duo,Guararema,SP,,10.8333,,1,2,0,1,https://youtu.be/nE5lCe_cfNE,youtube,https://youtu.be/nE5lCe_cfNE | https://youtube.com/shorts/3X2k3drcpME?feature=share,site:showlivre.com Dupla Roni Silva e Gabriel,Dupla Roni Silva e Gabriel showlivre,https://www.youtube.com/results?search_query=Dupla%20Roni%20Silva%20e%20Gabriel%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/nE5lCe_cfNE,,https://youtu.be/nE5lCe_cfNE,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dupla sertaneja sanfona e violao,Dupla sertaneja ( sanfona e violao),17728,Sertanejo,Duo,São Paulo,SP,,10.8333,,1,2,0,1,https://youtube.com/shorts/maxak_h4RRY?feature=share,youtube,https://www.instagram.com/tv/CZxa05bJQ4X/?igshid=YmMyMTA2M2Y= | https://youtube.com/shorts/maxak_h4RRY?feature=share,site:showlivre.com Dupla sertaneja ( sanfona e violao),Dupla sertaneja ( sanfona e violao) showlivre,https://www.youtube.com/results?search_query=Dupla%20sertaneja%20%28%20sanfona%20e%20violao%29%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/shorts/maxak_h4RRY?feature=share,https://www.instagram.com/tv/CZxa05bJQ4X/?igshid=YmMyMTA2M2Y=,https://youtube.com/shorts/maxak_h4RRY?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
debora vitoria ao vivo,Débora Vitoria ao vivo,10742,Sertanejo,Solo,Goiânia,GO,,12.5,,1,2,0,1,https://youtu.be/rZVv3GEahpA,youtube,https://youtu.be/rZVv3GEahpA | https://youtu.be/yN1WYfAq2Ws,site:showlivre.com Débora Vitoria ao vivo,Débora Vitoria ao vivo showlivre,https://www.youtube.com/results?search_query=D%C3%A9bora%20Vitoria%20ao%20vivo%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/rZVv3GEahpA,,https://youtu.be/rZVv3GEahpA,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
e band,E-BAND,10541,MPB,Duo,Carangola,MG,,12.996,,1,2,0,1,https://www.youtube.com/watch?v=2sJo2oVfdy8,youtube,https://www.instagram.com/reel/CoTXFtcDfL1/ | https://www.youtube.com/watch?v=2sJo2oVfdy8,site:showlivre.com E-BAND,E-BAND showlivre,https://www.youtube.com/results?search_query=E-BAND%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=2sJo2oVfdy8,https://www.instagram.com/reel/CoTXFtcDfL1/,https://www.youtube.com/watch?v=2sJo2oVfdy8,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
edi estrada,EDI ESTRADA,16523,Pop Rock,Solo,Nova Odessa,SP,,11.2223,,1,2,0,1,https://youtu.be/KFDij2pR87s,youtube,https://youtu.be/KFDij2pR87s | https://youtu.be/qOQGClUfq78,site:showlivre.com EDI ESTRADA,EDI ESTRADA showlivre,https://www.youtube.com/results?search_query=EDI%20ESTRADA%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/KFDij2pR87s,,https://youtu.be/KFDij2pR87s,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
edu andrade,EDU ANDRADE,3698,MPB,Solo,Curitiba,PR,,11.5338,,1,2,0,1,https://youtu.be/gcQYa7UVquY,youtube,https://youtu.be/gcQYa7UVquY | https://youtu.be/hqIFi58TtZ8,site:showlivre.com EDU ANDRADE,EDU ANDRADE showlivre,https://www.youtube.com/results?search_query=EDU%20ANDRADE%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/gcQYa7UVquY,,https://youtu.be/gcQYa7UVquY,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
