ID_ARTISTA,lda_component_1,lda_component_2,lda_component_3,lda_component_4,lda_component_5,lda_component_6,lda_component_7
16862,0.45211027284831456,-0.07724802817134524,0.3316258934365363,-0.016511629857375275,-0.04764431399032629,0.7390170604076653,0.1776700748820186
21038,0.24292728411553713,-0.07877843517975897,-1.5955339779801014,3.233247166509008,0.24017708006841942,-0.1703582684051548,0.039680214765170266
6740,0.1713265315363031,-0.14625479519848575,0.49283446805832865,0.8694465334248588,0.9149904553742222,0.4780332806160247,0.04168166226366745
17330,-0.24839183059139366,0.01036762365105827,-0.11573854565868243,-0.7166161758716517,-0.41506004932480806,-0.723600445342711,-0.2749344248881366
20775,-0.23821861779982353,-0.287817278195946,-1.6475755106085124,2.9556666242339604,0.004761679192039847,0.5634379457259141,-0.010134745076785663
12401,-0.6515339071296594,-0.5033111025026779,-1.0658551813192618,-1.7741279934543834,-0.23441533360094305,0.9911636923378233,-0.014972973898229004
18692,0.2812418876079627,-0.4983730356302108,-0.20632327652443366,-1.063132280893548,-0.9964355238436023,0.8471035115723127,0.03496931946083184
21795,0.19498592727299863,-0.10978108874181482,0.7069011488330359,0.17939584877272,0.524930802021539,-0.09109551552033182,-0.13886407167170736
11342,-0.29133675335987314,0.6120952901592911,0.48097206253626673,-0.8339013223080378,-1.3353589668338952,-0.24807384826922907,0.12003167523505076
2073,-1.0249456382030167,2.1437415239798185,-0.2532964639509224,0.0878268287874538,0.15584890128100098,0.43967089901221645,-0.0020461086392252435
18232,0.17240425462583442,-0.2510354827671274,1.0130506868070699,0.6342492577096014,0.6084428130729838,0.41096998357355025,0.2411839198424786
17381,-0.07366014475144922,-0.7646995132471545,1.2627993830340276,0.37421519551932275,0.23201754732027519,1.275754347031991,-0.6256510813730746
10378,0.13055249259673762,-0.5058152929238874,1.4506136973386994,0.5926113455355471,0.6173376896992189,0.5103532698453754,-0.08101372725369524
14944,-0.7712611265304742,1.8244859471030126,-0.38373269439982605,-0.036482400764798986,0.2095552471056448,0.6196395850352596,0.004070417290573484
19503,-0.15992794044535535,-0.4596686356721508,0.6141068674905418,0.45036735894070157,0.050284899871661785,0.5467218724940599,-0.7320078770927937
3655,0.29156685863275084,-0.27012334430477825,0.16546916067367048,-0.3598379437656441,0.32544922681513955,1.50513880508293,-0.0628834758035786
19733,-0.5429595532009039,-0.4975054618254747,1.3844613506376788,-0.6268470282425618,-1.6883956211786608,0.42197967136884423,1.8809735254350686
17705,-0.3790243409327189,-0.34409772333283173,0.12926715338511421,-1.1570325746258845,-0.9633129455483461,1.8002294598110993,-0.03272260609431282
13262,-0.4066487927840003,-0.3578777968829231,0.10068563991004433,-1.1882487904201882,-1.4486976866556682,-0.11905624775104642,-0.3873349450980208
3169,-1.1226800745651724,2.8152493242111998,0.25804320971725053,0.1024044288448762,-0.1322334880439582,-0.9278613334757184,-0.12058197744648701
11911,-0.42056086518976715,-0.6319702752613424,0.2815614873226528,0.07609376215266267,0.733782051953832,-0.1133644755803694,-0.1434826676868374
22612,1.793303780863465,-4.532635203234207,0.43446574025170365,0.054012481277177365,-1.5805679933597416,-1.9977140696224263,-0.22642976647387278
20568,-0.18540594073555042,0.17953154752793768,0.15756833362273054,-0.06383557814506177,0.9041596691558926,0.5306798295753765,0.0021960698151415603
17011,-0.129693319101142,-0.14755158550159114,0.6913622505835136,0.13712293504094364,0.28448353066348014,-0.39340177207281957,0.6900627834298894
21821,0.1371637579979782,-0.6683338146930651,1.178992579576828,0.5925699252467828,0.7585974947096898,0.18846153102697574,-0.09436762694582117
11177,0.31554409954620194,-0.07725040253241638,-0.31721039317468264,-0.061966856674652446,0.45156950475691093,-0.5990872782819784,0.2303519193733503
16399,-0.30678287732241155,-0.7480443455440061,-0.24660890693806503,-0.211995427058146,0.5060163644673749,0.989873821682162,0.029181069893297554
17993,0.20803163437283895,0.11945908966135706,-0.651070260612356,-0.1660432192796702,-0.5823063620672394,-0.7015517706316473,0.08330485164900392
4229,-0.37511259154528276,-0.4091159305535118,0.7137324967065904,-0.15060572694640836,-1.6462018642106162,-1.6028380214188394,-0.0959454524481905
21955,-0.5784114100390816,-0.04513984868710102,-0.36165563576078336,-1.321780422688637,-0.4359467278469883,0.2912068693028757,-0.040355552633379796
4133,-1.3523163362844894,2.6224317071000334,-0.023237932282180615,-0.3319026271805326,0.400108145976849,0.020081908510851926,0.09206184637713044
1583,-0.7641136706477383,1.8791228178635078,-0.6724853220368762,0.24361450442299987,0.7701735685705785,-0.2878256863835921,0.040203071894102486
20887,-0.3115556031032211,-0.1604745531995621,-2.0966874730874694,2.3396944348589535,-1.054476492679992,0.09690332862518469,0.12526273856704986
13556,-0.39691332715988753,-0.2177844097972349,-0.9379388100032076,-1.53749322230686,0.44662728188067474,-0.0745898171597098,-0.32484811119619533
9981,2.1745027920628264,-4.496334542309832,-0.35864481633959555,-0.09755714808620146,-0.11782183277196574,0.2367120232721212,0.1397126194597152
19774,0.08784323815600435,0.2744526863996626,-0.8403498308403016,0.5445942069505378,-0.24028512972757157,-0.5928995464534769,0.4278833480495208
11541,0.1114543652684163,-0.5722853555099056,2.3374543412483195,1.5244455610280223,0.035430287830813,0.28184239978219044,-0.013103774370142372
22389,-0.23236116674927393,-0.4228078874630003,0.20673635420679395,0.2942107580943421,0.052113222468441425,0.21909831255140622,-0.4186812255741541
13526,3.110073978843052,0.8425991118096121,0.13239038456807162,-0.4261290982880733,-1.3065208349754638,0.22260637541213393,-0.6402274564029533
21399,0.2748697798202565,0.20355620125482596,0.6373901147011614,0.4925351208003796,-0.2801314053061714,-0.7525711486700909,-0.37164265902976384
9744,1.9781050124254054,-4.346210716072627,-0.7332171837108366,0.10640913100566435,-0.37682921704434363,-0.8399184680391736,0.6877278445993362
13596,-0.11933135478561416,-0.3799706184940015,-0.71514535871535,-0.9157254279652097,0.14206379797881769,-0.12138941784633052,0.5834021109210976
12376,-0.17155692511188306,0.048722155880007306,0.41709286396408407,-0.07622732386696933,0.46195850535547506,0.5798283121047771,-0.2726565970883003
1821,-0.9930018795835417,2.6184668514344565,0.5962250810609697,0.4931954800233408,0.21445828847377738,0.046904524248182033,0.25818878974219955
10720,2.6433429187653426,0.715153115725612,0.36623338689934526,-0.20252839995080962,-0.8861509238343642,0.23225883838455105,-0.1832164146509361
20113,0.28239172677698,-0.41137106157776365,0.9520824719002781,0.40025653444238224,0.7526059373955798,0.7564977638587318,0.16055352394871947
21279,0.028659422422540444,0.33702268973479504,-0.20590509266769288,0.5593825379616181,0.18833339724377868,-1.1384296854700175,-0.04797037152521659
12016,-0.24989499990020708,-0.4424518094914058,0.278147317605023,-0.05481424826273013,-0.6807092959240182,-0.8955562965823838,-0.4350736830709495
12297,0.8349920230074944,0.02386848542756772,-1.0980959142448767,-1.220235254495074,1.0266860552014327,0.5231255639667184,-0.18489094148759824
22209,0.20652150601187136,-0.021620272081356116,-0.2470012089117875,0.8604618237957564,2.781502467286572,-0.2822384046041109,0.7424827021703413
22137,-0.21838690703410601,0.0727961721004812,-3.534363753258255,3.1222654137590937,-0.21281012270630975,-0.5389158683679196,-0.3021525710648711
19168,0.24610358703274907,-0.21896617679014072,0.5289019440325015,0.5297786111936654,0.5822379965684691,-0.17840206557556512,-0.3095558375328201
18405,-0.22418526423428536,-0.5267845354857681,0.025880875254434083,-0.23420929524392786,-0.42703258108807357,1.2061509987522379,0.561978828377331
17132,2.2405529791146748,0.7917560073862128,-0.12828692132746936,0.246323169463331,-0.9882648044916934,-0.4547802438831386,-0.6420358045747911
18860,-0.5980243466043507,-0.4677710457981788,0.1721756073504661,0.7034683907739444,-0.4714825946498462,-1.3138987641538906,-0.24041033611249993
12095,1.2420910566998764,1.3702380091220305,-0.137985948464785,-0.4815029252801412,0.08650273150379885,0.8955881611791391,0.0655236257496222
15965,-0.16983159557702537,-0.3693056645723121,-0.7062331858234006,0.7658111349331516,-0.34767000237047685,-1.7755042059699435,-0.19573220051399812
21261,-0.029648702758433794,-0.758696291069971,1.1287020262226344,0.45517318064681694,1.4102495039499716,-0.29304348971023025,-0.3228018407461079
11568,-0.2582406390985946,-0.8390733020963732,-0.8422409440232265,-1.8520232376559378,-0.06877366909018316,0.9865498153827484,0.08474082702825537
15134,0.11530384412717504,-0.0625092088567606,-0.7067392368166845,-0.1815111724884461,0.24988130276512008,0.17302358791622083,0.7325282650175606
20703,-0.24759648735966652,-0.1738991366500049,-2.3090119322230405,3.3070182707092277,-0.9476069253086379,-0.17550690626931817,-0.3293882748211501
20033,-0.015304417053230839,-0.4322487405363641,-1.4176788632790347,-1.5475372424810518,-0.38517774074095545,0.4533786706643953,0.05779666626954558
3685,-0.451297213195519,-0.3882813149566808,0.834600097819549,-1.1863877915145995,-2.896530793848296,1.7499404333419462,-0.2589447973625764
15204,0.3593480881533216,-0.06528672197446417,-1.571462546989473,0.5742722673187218,1.0257802469465682,0.8635580247003332,0.09365802435018818
3071,-0.4384514933394837,0.5651277143941349,-0.09493488197576957,0.8292839117590881,0.3354619701385904,0.1323661424097328,0.0037573171662522867
15042,-0.07213814154144578,-0.1077948921286385,-1.9670347504860484,-0.04205068447181827,1.6808747547445513,0.5880711286798043,-0.046849710940143376
9956,0.2679999298108141,-0.4964086363363718,0.308394568150668,0.06622967538565461,0.38424460804104454,0.15673490688115096,-0.014940969921762791
3988,0.17052107560596527,-0.4154538414636691,0.7138236828578032,-0.0921162743082935,0.22787603005299922,-0.0998187553735588,0.21052395057152726
22219,0.03422813975375198,0.010177387066036346,0.21346980759711456,-0.23518629067760208,1.6447549196205133,0.7418434689088805,-0.7449829206672535
12849,-0.018554392901151052,0.20470831852860696,-0.28088924319990366,-0.5695763132688484,1.0447924474528192,-0.5933910103506763,0.26063180652609536
16703,2.7902471988027853,0.8181533815549111,1.1700328301992369,0.7232895359797448,0.2660620988930748,-0.052535481303415635,-0.3030405234158126
14765,4.094792948837977,1.539510948523719,0.02718605585820682,-0.1188568852565317,-0.6845119772997712,-0.9228476820147384,1.065736096096642
22181,2.6212701171479633,0.8769273201917832,-0.15636369655656399,0.24883922460969748,0.049818164456048905,-0.7419602598051217,-0.010216226357223553
3290,-0.3750531808346626,-0.6287090575816229,-0.6427391564922985,-0.2393369851843969,-0.35236926479046565,-1.9886145573378158,-0.554482775505498
18370,-0.11452638385151764,-0.3274999592120093,0.09852337627480001,-0.4186609352734794,0.38605580567476055,0.7454607875008625,-0.21822000595467037
18856,0.8204763548825547,1.2819883966871135,-0.9168701802295407,-0.6565308750150864,-0.5862967818230053,-1.5184760545094977,0.2961516620993614
18944,-1.160540448253133,1.7430333921651717,-0.5482199991104061,-0.6532541674021377,-0.1684326254619193,0.2283180666970242,-0.09052068332485014
12230,-0.2096760623228346,-0.4186174703123353,-1.5251747654119552,1.3017868566393835,0.571563012088943,-0.5445500179040712,0.0007384364721717498
