ID_ARTISTA,familia_sonora,proba_Dinamico,proba_Quente,proba_Brilhante,proba_Pulsante
19964,Brilhante & Intenso,0.2488,0.2056,0.448,0.0976
16198,Brilhante & Intenso,0.2952,0.199,0.3775,0.1284
11149,Brilhante & Intenso,0.1866,0.3205,0.379,0.1139
12482,Pulsante & Sombrio,0.3041,0.1631,0.1368,0.396
12273,Brilhante & Intenso,0.2211,0.2897,0.3374,0.1518
12668,Brilhante & Intenso,0.238,0.2686,0.3137,0.1797
22128,Brilhante & Intenso,0.2079,0.2691,0.39,0.133
1260,Quente & Encorpado,0.1826,0.3989,0.1899,0.2287
19670,Pulsante & Sombrio,0.322,0.1786,0.1402,0.3592
11038,Pulsante & Sombrio,0.2535,0.2127,0.1413,0.3925
12850,Pulsante & Sombrio,0.2072,0.2117,0.1543,0.4268
13290,Dinamico & Contrastante,0.3379,0.193,0.2937,0.1755
16070,Quente & Encorpado,0.2161,0.2997,0.243,0.2412
14795,Pulsante & Sombrio,0.3104,0.1716,0.1278,0.3901
16647,Quente & Encorpado,0.1915,0.412,0.2135,0.183
16226,Pulsante & Sombrio,0.2202,0.2054,0.167,0.4074
12558,Brilhante & Intenso,0.2811,0.2347,0.353,0.1312
2181,Brilhante & Intenso,0.1474,0.3225,0.412,0.118
12217,Pulsante & Sombrio,0.1808,0.3237,0.1683,0.3272
13421,Pulsante & Sombrio,0.2247,0.2315,0.1415,0.4023
3191,Quente & Encorpado,0.1779,0.378,0.2893,0.1549
10056,Quente & Encorpado,0.2184,0.3221,0.2943,0.1653
2107,Pulsante & Sombrio,0.3071,0.1514,0.1459,0.3956
15567,Quente & Encorpado,0.2199,0.3046,0.2421,0.2334
14994,Quente & Encorpado,0.2419,0.2947,0.1905,0.2729
10921,Quente & Encorpado,0.2914,0.2933,0.2312,0.1841
12072,Quente & Encorpado,0.1946,0.3165,0.3057,0.1832
17336,Quente & Encorpado,0.2105,0.3217,0.2402,0.2275
15732,Quente & Encorpado,0.1873,0.3447,0.3304,0.1376
12031,Dinamico & Contrastante,0.3313,0.1827,0.2585,0.2275
11004,Quente & Encorpado,0.2344,0.3198,0.2003,0.2455
10571,Brilhante & Intenso,0.1792,0.2457,0.4547,0.1203
1350,Pulsante & Sombrio,0.1526,0.3061,0.1386,0.4027
4027,Pulsante & Sombrio,0.2899,0.2077,0.184,0.3184
13536,Brilhante & Intenso,0.2095,0.2277,0.4409,0.1219
10596,Dinamico & Contrastante,0.3562,0.1797,0.2958,0.1682
12824,Quente & Encorpado,0.2306,0.3406,0.2671,0.1617
3534,Dinamico & Contrastante,0.3114,0.2475,0.1966,0.2445
3603,Brilhante & Intenso,0.2374,0.2511,0.3386,0.1728
16034,Dinamico & Contrastante,0.4274,0.1677,0.2653,0.1396
11885,Dinamico & Contrastante,0.3207,0.2113,0.1895,0.2785
10148,Brilhante & Intenso,0.2727,0.2484,0.3301,0.1488
12825,Quente & Encorpado,0.1628,0.4234,0.2408,0.1729
20484,Quente & Encorpado,0.1836,0.4026,0.2075,0.2063
10628,Dinamico & Contrastante,0.4193,0.1679,0.2207,0.1921
12121,Pulsante & Sombrio,0.2942,0.2079,0.1539,0.344
11891,Dinamico & Contrastante,0.3747,0.168,0.1549,0.3024
15834,Quente & Encorpado,0.2544,0.3335,0.2201,0.1919
12737,Quente & Encorpado,0.1724,0.4335,0.2073,0.1868
20475,Pulsante & Sombrio,0.2494,0.2193,0.2469,0.2844
17607,Dinamico & Contrastante,0.3678,0.2192,0.2207,0.1924
17566,Pulsante & Sombrio,0.2647,0.2066,0.2145,0.3142
16558,Dinamico & Contrastante,0.2966,0.212,0.2377,0.2537
20294,Brilhante & Intenso,0.2469,0.2433,0.3824,0.1274
10820,Brilhante & Intenso,0.167,0.3248,0.3891,0.1192
11507,Dinamico & Contrastante,0.4869,0.1337,0.1663,0.2131
20974,Brilhante & Intenso,0.2073,0.3268,0.3345,0.1314
12214,Dinamico & Contrastante,0.2722,0.2368,0.2464,0.2446
19116,Quente & Encorpado,0.1679,0.3513,0.2446,0.2361
12326,Quente & Encorpado,0.172,0.3955,0.2656,0.167
10310,Brilhante & Intenso,0.2624,0.1755,0.4363,0.1258
6663,Pulsante & Sombrio,0.3029,0.1772,0.1621,0.3577
20853,Pulsante & Sombrio,0.193,0.2457,0.1661,0.3952
19560,Brilhante & Intenso,0.2715,0.2227,0.3547,0.1511
20946,Quente & Encorpado,0.1556,0.4257,0.2719,0.1468
1357,Quente & Encorpado,0.2388,0.2577,0.2525,0.251
12889,Pulsante & Sombrio,0.221,0.1766,0.1675,0.4349
19978,Pulsante & Sombrio,0.2924,0.2195,0.1927,0.2954
9867,Quente & Encorpado,0.2523,0.2828,0.251,0.2138
22443,Brilhante & Intenso,0.194,0.2641,0.3871,0.1548
10295,Brilhante & Intenso,0.2435,0.3006,0.314,0.142
10055,Dinamico & Contrastante,0.3467,0.1713,0.2116,0.2703
15631,Quente & Encorpado,0.2701,0.2878,0.2583,0.1839
20103,Brilhante & Intenso,0.1909,0.313,0.3666,0.1295
13010,Pulsante & Sombrio,0.221,0.2372,0.1998,0.3419
20232,Quente & Encorpado,0.1798,0.3889,0.2462,0.1852
16997,Pulsante & Sombrio,0.1663,0.2938,0.1753,0.3646
12055,Pulsante & Sombrio,0.3155,0.1577,0.143,0.3838
10816,Brilhante & Intenso,0.2033,0.2885,0.3703,0.1378
12601,Quente & Encorpado,0.1932,0.397,0.2304,0.1795
15247,Brilhante & Intenso,0.2501,0.2421,0.3651,0.1427
15311,Pulsante & Sombrio,0.2039,0.2006,0.1455,0.45
21826,Dinamico & Contrastante,0.3022,0.2895,0.2373,0.171
20989,Dinamico & Contrastante,0.432,0.1988,0.1986,0.1707
11633,Pulsante & Sombrio,0.2545,0.173,0.1248,0.4478
16392,Brilhante & Intenso,0.2676,0.2106,0.2823,0.2394
10742,Brilhante & Intenso,0.2263,0.2185,0.4122,0.143
17926,Brilhante & Intenso,0.2434,0.2762,0.292,0.1885
10361,Quente & Encorpado,0.1565,0.3848,0.3262,0.1324
18626,Dinamico & Contrastante,0.3375,0.1711,0.1751,0.3163
17917,Brilhante & Intenso,0.1933,0.2429,0.421,0.1428
19080,Quente & Encorpado,0.2543,0.2839,0.2689,0.1928
16220,Dinamico & Contrastante,0.3415,0.2165,0.1702,0.2718
22434,Quente & Encorpado,0.147,0.4435,0.3002,0.1093
12369,Dinamico & Contrastante,0.456,0.147,0.2858,0.1112
2862,Brilhante & Intenso,0.1865,0.2493,0.4651,0.0992
20784,Pulsante & Sombrio,0.207,0.2174,0.1621,0.4135
18411,Quente & Encorpado,0.2179,0.3108,0.3046,0.1667
17932,Dinamico & Contrastante,0.3147,0.1817,0.2022,0.3014
21087,Quente & Encorpado,0.1781,0.3936,0.2111,0.2172
10585,Pulsante & Sombrio,0.2416,0.2251,0.2229,0.3103
