,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7
cat__artist_name_Luiz Brito,-0.075870551892446,-0.053775560041972904,-0.016059913280570867,0.02187881741825606,-0.11269469303796774,-0.4204345506939414,-0.06102993447592317
cat__artist_name_Luiz Celestino,-0.027797627096666354,-0.012217619299713578,0.06645083126592684,0.032310566069930026,-0.03807260983178048,0.09261349337315537,-0.00840115887324255
cat__artist_name_Luiz Felipe e Adriano,-0.016028997763243118,0.01311377757563397,-0.09113438893633606,-0.0540010418412051,0.04367410026048629,0.09312267929368728,-0.02368504855304015
cat__artist_name_Luiz Felipe e juliano,-0.07327031256769843,-0.0669254431801704,-0.1263544790227127,-0.18553854433072645,0.15697142964517646,0.09695690300032472,-0.021736139639233466
cat__artist_name_Luiz França,-0.03030186893389879,-0.06565927456797094,0.1012270892888549,0.2824969371265824,0.10672815207169638,0.07546129624461402,-0.022222142209437377
cat__artist_name_Luiz Gusttavo,-0.013698177352453426,0.15199977448483717,-0.05567614366745924,-0.04661295579408395,0.0755788417096711,0.023038664181758525,0.1822750121101015
cat__artist_name_Luiz Luccas Acústico (voz e Violão),0.009862802378355476,0.006716811870013114,0.11979341841348018,0.12263325018552831,-0.21035083054390027,0.01473064125520152,0.048049559545852605
cat__artist_name_Luiz Maré voz e violão,-0.03676934278148087,-0.05619392490921947,0.022435698517760755,0.08387486250807061,0.11045474146514433,0.039778216334432306,0.003854996939500442
cat__artist_name_Luiz Porto,-0.04196076751945553,-0.019292644388406437,0.15338686645262595,0.27311260117708636,0.09712752107568078,0.12561809274750974,0.009793343622654008
cat__artist_name_Luiza Goto,-0.005942973324866034,0.08107562463705645,0.07805839330088857,-0.030308294403650952,-0.10541730070958746,-0.12215255784549603,0.11908791352758791
cat__artist_name_Luiza Martinez,-0.04421265965050906,-0.09483086785814761,-0.15319776915316624,0.05186737767768896,-0.672574404186703,0.36807077541315336,-0.32648299183263335
cat__artist_name_Luizinho Nobre,-0.03275597642247272,-0.0661102071227333,-0.0764726831666109,-0.05576319975723425,0.10215712132843459,0.03972539954775401,-0.026959583057002242
cat__artist_name_Luizinho Piu,0.2690742795412231,0.052748825519714604,-0.07424528495187652,-0.04862417988237096,0.05760198933651973,-0.02572695547874561,0.011593218580091052
cat__artist_name_Lula Sbrissa & Banda,0.22491281562048407,0.05358893724642788,-0.12984976249419125,-0.23287592959432746,0.4419798018000992,-0.012459759394674846,0.0813432587585315
cat__artist_name_Lula Sbrissa (Voz e Violão),0.3404841622736023,-0.04342999838362059,-0.12423495428713116,0.07449961191347973,-0.3771535221498887,-0.04040180529224528,-0.19318784861868432
cat__artist_name_Lulu Teixeira,0.003122134086139175,-0.06122550556536434,-0.09411024682569435,-0.008730316063268635,-0.11453325556084368,-0.18867261481605163,-0.08706183763739316
cat__artist_name_Luque Barros,-0.003964907166837356,-0.06215507367953877,-0.013535870933532923,0.13446980980487547,-0.08169291104513426,0.20707605188847544,-0.13113217905053376
cat__artist_name_Luv black,0.2807273933786495,0.05996003547781028,-0.06538743644781211,-0.04928129980727985,-0.14054667755707043,0.20172560777810508,-0.02598648040196399
cat__artist_name_Luxa,0.054353340105397344,-0.08692022488771094,-0.12459981163992913,0.0837218003343252,-0.2733936129204329,0.1568220354093026,-0.04833134842306497
"cat__artist_name_Luz, Ainda Que Tardia",0.005077048931784817,-0.004666642904766916,-0.07313083888722746,-0.023343056503386295,-0.058730183194151506,-0.35772484674073696,-0.08069263765917631
cat__artist_name_Lyanne Ferreira art music,3.4997992380414713,1.159949351675301,0.7062969148374727,-0.32131360063176967,2.738697591662074,8.065757077477812,1.1961071785234578
cat__artist_name_Lys,0.009825439244842601,-0.004606481295716402,0.04889973350370502,0.05093474179655321,0.022214016303683068,-0.07321870401979995,0.02587651070780712
cat__artist_name_Lyzia Rocha,0.2665326084858898,0.046227109369382124,-0.11287070329651065,-0.12537433609715581,0.15314148239305475,0.035228368200014404,-0.017919143585908917
cat__artist_name_LÉO & GUSTAVO Oficial,0.018723733869628233,0.14882296516157983,-0.14950659901545696,-0.1577390848971791,0.217163216993903,-0.05633682858176202,-0.020831837747431692
cat__artist_name_Léo & Marcos,0.03621831598814772,-0.1486366125445493,-0.14229143071319286,-0.10774772419755525,0.24938769877275768,0.08868758000933526,0.0038784355813667095
cat__artist_name_Léo Assis,0.03321600726698125,-0.03753443687833141,-0.1273632824951161,-0.11317190309496988,-0.20836462755036608,0.07015558460451353,-0.01960962668801396
cat__artist_name_Léo Azis,-0.08876867251763573,-0.057187523594776794,-0.20327735523970167,-0.1855165327565064,0.2507655000367754,0.1605726263289638,0.004396606461377802
cat__artist_name_Léo Britts - Acústico voz e violão,-0.06029047110378116,0.10905186543806528,-0.026412301275002742,-0.054190284846723454,0.09264238823238095,0.10285241883033018,-0.05611588913217938
cat__artist_name_Léo Ferrary,-0.021182203493764335,0.06336968068363152,0.04953135532645013,-0.07860233295841312,0.053837296632112286,-0.0654073660181511,0.08685191598829947
cat__artist_name_Léo Loran,-0.037213605012019986,-0.07108746245641491,0.1574611795586098,0.26090613215402036,0.045508756199402506,0.13589070835324762,-0.019698451916452725
cat__artist_name_Léo Maciel,-0.007484352073573259,-0.04802882361349445,0.16573234556352517,0.28097005097367367,0.04594934677281021,0.08715292785945011,-0.017568776983163184
cat__artist_name_Léo Moço,0.18669236782443333,0.08648071057365037,0.09210418018890976,0.01198354656734083,-0.03170974568823622,-0.31939332709070484,-0.04742891931477154
cat__artist_name_Léo Vieira - Trovador Pop,0.04484921561156938,0.03216432851655269,-0.7155528312580371,0.7265084244984604,0.3200376988681869,-0.2844640531732665,-0.27961708593222606
cat__artist_name_Léo Vieira | Moda Sertaneja,-0.0039010496633815747,-0.02136708670439997,0.1262694385544393,0.14023576779188154,-0.04158638741281015,-0.08092468052044577,-0.047029474779265876
cat__artist_name_Léo e Gustavo,0.06330283466353641,-0.09521801128191884,0.046904142068660754,0.09742685057297472,-0.43110118964316246,-0.0700845674519213,0.034163800140397604
cat__artist_name_Lê Rodrigues,-0.04032479662346722,-0.07067087514841702,0.16625410971525065,0.2752392546260208,0.13266365436701844,0.11784439331231418,0.02698552585493036
cat__artist_name_MACEDOC,-0.03246578793174384,-0.036285158150560715,0.10597267380178174,0.21379043126211084,0.018607549338795375,0.09694030900402714,-0.0010685987484663495
cat__artist_name_MARCO ANDRÉ e Amigos,-0.05676146076144179,0.13433964253268715,0.1589627306643104,0.07470112508524304,-0.07169846713724334,-0.07764333964965021,0.015557474415685425
cat__artist_name_MAX MOURA E PEKOIS,-0.05365970949331742,0.00856039398756742,-0.05820373640385475,-0.08407191613929764,-0.16913023415887463,-0.039630656429737524,-0.09349069390961356
cat__artist_name_MAYA,-0.006971245394690946,-0.026525941447556538,-0.01749317442101012,-0.10507086885699728,0.027563198233889138,-0.05892671330783552,0.03941420160304056
cat__artist_name_MAYCON BALBINO / GH PRODUÇÕES ARTÍSTICAS,-0.04188396746837332,-0.07629400618015376,-0.14487941603542961,-0.12332062401815426,0.2655961623479929,0.12958114211478466,0.1649460229003687
cat__artist_name_MC Bielts,0.07031912421005625,0.0536615217189142,0.24523883211174033,-0.008527771293894572,0.5469549524271934,-0.5471567665188538,0.3315077554651515
cat__artist_name_MC MM,0.1588461211547432,0.05839297989309864,0.6518985862554109,-0.1955023313973933,1.5734771260229474,-0.7811142743885772,0.6711476691438107
cat__artist_name_MENINAS DO RESSACA,-0.015384140590809501,0.2840850148993541,0.025629578681299236,-0.02003964625317622,0.020987268262245656,-0.16612905856324514,0.1180331224101201
cat__artist_name_MISTER BYGODE,-0.20021439767384455,0.17338056156771756,-0.08256294813652865,-0.7907983713632272,0.5928814943332738,-0.03252400675050493,0.010469316520568525
cat__artist_name_MIX.MUSICAL,-0.04395282358078594,-0.0056838730812273286,0.12525191986002998,0.08293167337760576,0.0849468351560969,-0.12779552868538774,-0.004428035519588752
cat__artist_name_MPB,-0.07485792542406514,-0.15333734488579015,-0.6350982344677041,-0.7141415194905454,0.031419681760125606,0.2511928227166494,-0.0016907675749515802
"cat__artist_name_MPB (samba, Baião e pop rock)",-0.1109006325930057,0.3554501355671129,0.14504233445270842,0.1940466494849601,0.04657998124725191,0.16008838427580263,-0.020178844322398463
cat__artist_name_MPB Music,-0.17903650093156162,-0.07820385314000458,-0.2992965984353426,-0.20112435026604109,0.15298514267425187,0.23268694086853597,-0.11087906031480206
cat__artist_name_MPB NA VEIA,-0.05512904710190322,-0.055840584746898875,0.11638575480696481,0.3180061496249031,0.13722887648275559,0.08761550058129874,-0.023172056107823403
cat__artist_name_MPB POP,3.288462451193992,0.9269528849108364,-2.235028818486681,-4.028570659010711,-1.8352077369602309,-1.762949682638565,0.04984925207014007
cat__artist_name_MPB SEM FRONTEIRAS,-0.02160481696539849,-0.04424743879599762,0.05441752841533688,0.040879601308935594,0.0013326962618227206,0.08396765563017816,0.04885362307913666
cat__artist_name_MPB e Pop Nacional,-0.06009341599412142,-0.12821745551470212,0.044077588096741505,0.11407133894777977,0.02347642614237581,0.015469011865888817,0.08745375968134415
"cat__artist_name_MPB, Pop Rock, Internacionais, Soul, Blues, brasilidades, releituras",0.28525170532843674,-0.018902387471165034,0.05915868611412754,-0.033840543672931565,0.0550619218046492,0.11774160398972328,0.03360230383600903
cat__artist_name_MPB/Bossa/Jazz/Pop,-0.07335962749206493,-0.012762155508360119,0.4318169167296391,-0.37247181890801584,0.10797553360099069,0.11507665219700818,-0.15145579161586686
cat__artist_name_MPB360,-0.026381790461406877,-0.07330876608124197,0.1547091220055585,0.2288643756546105,0.089132377383724,0.17609622412290363,0.023702423448681727
cat__artist_name_MPBLando,-0.06696870773641558,0.020592141901919568,0.214816561281298,0.209317949323572,0.006950156757594748,-0.052611830609282685,0.019719785299567832
cat__artist_name_MPBOSSA,-0.03768795691098752,-0.059416432184928536,0.16645774859582824,0.3179532142136309,0.11189838229837597,0.13996037374419706,-0.013092269775160011
cat__artist_name_MPBar Duo,-0.04198363496393672,-0.021749335171422676,-0.02670143008349398,0.044196976982918815,0.10083619546012862,0.09664565531172946,-0.04428892831110609
"cat__artist_name_MPTRIO Aniversários salão condomínio, casa, sítio.",0.03221604751673038,0.07725954900326755,-0.06592574682158259,-0.009358771377789663,-0.09278346619934306,0.04422913196537529,-0.06206522161645287
cat__artist_name_MTH vive MTH livre,0.0026066302790475437,0.039160594106423564,-0.12283995327563883,0.16186164320902854,-0.23361036020947237,0.07149068911159576,0.8086755345427513
cat__artist_name_MULLATTO,-0.011985051621519534,-0.0502579055893015,0.0695628085771629,0.17658846807540501,-0.029687498170988053,-0.10792913840044963,-0.011087058391682683
cat__artist_name_MV&ZV : So Moda,-0.08276497789772878,-0.14612580684272877,-0.17559942555011412,-0.13974767867216162,0.1081991427414496,-0.09878537033825875,-0.035831059742328135
cat__artist_name_Macaco Gordo Trio,0.006806246258900946,-0.032080895617279864,-0.2747149805884247,-0.40556700199052453,-0.39870779259225786,-0.9875033984681564,0.03420972506852768
cat__artist_name_Mack,-0.001248660506856956,0.03500271517816714,0.033375026648534936,-0.06073456198430024,-0.1318974464850012,-0.19579144698463782,0.044045972572934716
cat__artist_name_Mack Gee,-0.027343878695981788,-0.07771200315133871,-0.1338520081176637,-0.013267632852190254,0.05372199887817142,-0.044410143734822966,0.04765191068496226
"cat__artist_name_Mack voz, violão/percussão",-0.0880147369646946,-0.14498533935662491,-0.02638904570956296,-0.04044442314422296,0.037063308843841805,0.13150739984945387,0.06648625360270553
cat__artist_name_Madeira Junior,0.42896871117885554,0.05120935017109992,-0.014135689492129523,0.0532298962851015,-0.040883030817602736,0.004763159275895598,-0.0224992310790861
cat__artist_name_Maestro Lang,-0.04626257526513609,-0.10666745584909879,0.08831952428124468,-0.01687637707998605,0.012409330222789445,0.08285409829544747,-0.10290384364141936
cat__artist_name_Magy One e Banda,-0.08539992332590148,-0.009968435026370251,-0.03479559157453072,-0.05499868103086537,0.07725188320654196,-0.48152656375716885,-0.055885684872164096
cat__artist_name_Mah Camoleze Duo,-0.07014723225332556,-0.08446353766535858,-0.038313434831132115,-0.04756002346037045,-0.1481931609131538,-0.4249424043410863,-0.07136857933693971
cat__artist_name_Mahogani,0.020104412302097845,0.0055511133417092216,-0.05249079666220462,0.01541734744973884,-0.015856600967473183,-0.04821905801273204,-0.032385805265087844
cat__artist_name_Maia & Moura,0.015998259403947012,0.09070059411063104,-0.06834643193143505,-0.07102407707581461,-0.21641936565967798,0.16638732134642817,-0.10139204633866492
cat__artist_name_Makina Z,-0.0035132574437005955,-0.08977592359449779,0.040575500134468034,-0.013733568870297776,-0.048906085712926727,-0.03320238268406346,-0.030982382532817692
cat__artist_name_Malakoff,-0.09956264809688094,-0.1319337336632445,-0.09725156835078075,-0.03789877379147022,0.1601515617817617,-0.13984811349206938,0.016365119659301614
cat__artist_name_Mali,-0.029889464503959354,-0.11672222694644592,-0.08153320872949953,-0.005641098311492752,0.006445065562295649,0.20742590701793207,-0.06418097631394243
cat__artist_name_Mamede,0.13891660904255373,0.28650310537789647,1.0963748310969794,0.5010557140274743,-0.10791838935817227,-0.9782688851654547,1.1237580299206091
cat__artist_name_Mamedemwd,-0.10795675292691509,-0.25130146751064114,-1.3747965870168355,-0.2611980028440186,-0.13913517914322354,0.9912789367751129,0.5396263977725295
cat__artist_name_Manchester Oasis Cover,-1.4931242566641167,-0.20600275019631079,0.05463675796041258,0.17446041090636008,-0.09825933255484752,-0.0340135427019656,0.06261978040898804
cat__artist_name_Manfredo,0.01329661613451104,-0.10953734287535966,0.014862547546637463,0.2257102994833724,-0.051240696515249526,-0.1464829654508006,-0.040769787745692156
cat__artist_name_Maninho Gomes (Cantor com banda),0.0071748989244516,-0.05604807089730006,0.040355315424821014,-0.046191021632848855,-0.2707556802423992,0.1728389400420136,-0.07484580250114392
cat__artist_name_Manoel Portilho,-0.020628611017352503,-0.10780726589809175,-0.014037335431745884,0.026739129652709966,-0.20310967176494968,0.0936482155649642,-0.1400132192266223
cat__artist_name_Manoela Mello,-0.015110663479850708,-0.03971189696786668,-0.2316712626000976,-0.30252146909739397,0.1580325062274921,0.058843500969948885,-0.0329010062585794
cat__artist_name_Manouche carioca,-0.09769795367032026,0.039202492182777555,0.3876241890640859,-0.3721773742244138,-0.11689920635767417,0.08866275731831162,-0.11731315349755428
cat__artist_name_Mar Cesar,-0.044695037229455455,-0.06422842831312697,0.1676836086372096,0.34231539606462,0.15493923676967103,0.12651084041913963,-0.05171349741698168
cat__artist_name_Marccos Lins,-0.0706000140704586,-0.07839158250432621,-0.10211399305452956,-0.1671546223823442,0.15679847450196086,0.08957355307261831,0.0027268658328861942
cat__artist_name_Marcel Barone,0.03285004694236171,-0.060209600567704545,-0.04589657352339248,0.11637615647233479,-0.10195300385965327,0.07288049201599234,-0.04234408880278109
cat__artist_name_Marcela Martins,-0.08788054546931534,-0.09794831272342694,-0.0830340561499488,-0.0828975078213433,-0.12884072130528804,-0.45513731185495365,-0.061316975489109846
cat__artist_name_Marcelinho Sp Sampa,-0.026861499130340208,0.4165282806904652,0.2795164788892987,0.39568946116405807,-0.2719796503138691,-0.19413731944084,-0.027084383032703545
cat__artist_name_Marcell Ortiz MPB,-0.05001447737079836,-0.0018844284540938915,0.13982567589484074,0.011554055568476362,0.027578062011808374,0.04862528535592267,0.07708446444751078
cat__artist_name_Marcellya Oliver,-0.0002238302806935365,0.10251837243283893,0.006146831373189225,0.0074953338111777915,0.06415157973216086,-0.08360205943612825,-0.013305215548633013
